Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
unit,,noun,,a semi-detached flat (or house) =?a housing unit; also used for a motel unit,,,,[none],,[none],,,
unit,,noun,6,"a full year's work (or credit) in a subject or course to be credited (if passed) towards a degree (replaced since the c1960s and 1970s by `paper', `credit' or occasionally `course')",,,,[none],,[none],,,?obs
unit,,noun,7,,[none],,,[none],,[none],,,dairy farming
unit,,noun,5,,[none],,,[none],,[none],,,
unit,,noun,4,"a special kind of electric suburban train, a rail unit",,,,[none],,[none],,,
unit manager,,noun,1,a person responsible for managing a self-contained farm property.,[none],,,Rural,Farm Words,[none],,,
unit title,,noun,,,[none],,,[none],,[none],,,
United,,adjective,,,[none],,,[none],,[none],,,incl attr
United Federation of Labour,,noun,,,[none],,,[none],,[none],,,
United Labour Party,,noun,,,[none],,,[none],,[none],,,
Unity Conference,,noun,,,[none],,,[none],,[none],,,
universal penny postage,,noun,,,[none],,,[none],,[none],,,
University College,,noun,,,[none],,,[none],,[none],,,
University Entrance,,noun,,"formerly, an award allowing entry to a university gained by public examinations or accrediting in the last years of secondary schooling.",[none],,,[none],,[none],,,also as UE
unJaffa-ised,,adjective,,,[none],,,[none],,[none],,,
unKiwi,,adjective,,,,,,[none],,[none],,,
Unknown Warrior,,noun,,representative unidentified body of a NZ soldier,[none],,,[none],,[none],,,in ODE (Unknown Soldier/Warrior)
unlambed,,adjective,1,[of a ewe] yet to lamb.,[none],,,Rural,Farm Words,[none],,,
unloader,,noun,,,,,,[none],,[none],,,
unmade road,,noun,,an ?unformed road,[none],,,[none],,[none],,,
unmarked,,adjective,,,,,,[none],,[none],,,
unmustered,,adjective,,,[none],,,[none],,[none],,,statio
unpack,,verb,,,,,,[none],,[none],,,
unPakehaised,,adjective,,,[none],,,[none],,[none],,,
unpartnered household,,noun,,a household with only one parent or partner,[none],,,[none],,[none],,,"Deputy Government Statistician, Radio NZ 10/6/2002"
unploughable country,,noun,1,land with a contour unsuitable for mechanical cultivation.,[none],,,Rural,Farm Words,[none],,,
unreal,,adjective,,as an exclamation of approval or delight,,,,[none],,[none],,,1984 14 F E131 Wgton Girls C. 18 UNREAL [F14 3] -->1984 16 F E14 Pakuranga Coll. 35A UNREAL! [MF16-17 3]
unscrubbed,,adjective,1,[of bush forest] with undergrowth.,[none],,,Rural,Farm Words,[none],,,
unsealed,,adjective,,,,,,[none],,[none],,,"Jim Cameron writes: DNZE has entries for <i>seal</i> in relation to roads but none for <i>unsealed</i>. Although a fairly obvious antonym, it may justify specific recording."
unskirted,,adjective,,,,,,[none],,[none],,,
unswag,,verb,,,,,,[none],,[none],,,
untaken up,,verb,,,,,,[none],,[none],,,
untapued,,adjective,,,,,,[none],,[none],,,
unthrift,,noun,1,lack of growth or condition.,[none],,,Rural,Farm Words,[none],,,
unthriftiness,,noun,1,[farm livestock] general ill-being and failure to thrive.,[none],,,Rural,Farm Words,[none],,,
unthrifty,,adjective,1,[of sheep and cattle] unhealthy or not thriving.,[none],,,Rural,Farm Words,[none],,,
untold,,adverb,,(an intensifer) extremely,[none],,,[none],,[none],,stress on first syllable,adolescents'
untrucking,,noun,,the releasing of stock from stock-trucks on reaching their destination.,[none],,,Rural,Farm Words,[none],,,
untussocked,,adjective,,,,,,[none],,[none],,,
unveil,,verb,,remove the cover from a Maori headstone in a ceremony a certain time after the burial.,[none],,,[none],,[none],see also unveiling n.,,"1984 citation shows a deceased person, as well as their gravestone, can be 'unveiled'"
unveiling,,noun,,a Maori customary ceremony of installing and uncovering a gravestone,[none],,,[none],,[none],,,
unveiling ceremony,,noun,,,[none],,,[none],,[none],,,
unwaiata'd,,adjective,,"not treated with respect, especially after death",blend,,,[none],,[none],,,
unwarranted,,adjective,,without a current Warrant of Fitness,[none],,,[none],,[none],,,
unweka'd,,adjective,,without wekas,[none],,,[none],,[none],,,
unwigged,,adjective,1,[of sheep] without eye-wool removed.,[none],,,Rural,Farm Words,[none],,,
up,,adjective,,well known,[none],,,[none],,[none],,,
up a burnt gully,,phrase,,"in phrase look as if one has lived, been up a (the) burnt gully, for the winter; spent the winter up a burnt gully: i.e. to look, or be, very thin, emaciated, underfed (sc.like a sheep which has spent a winter up a burnt off gully where there would be no feed).",[none],,,[none],,[none],,,
up a gum tree,,phrase,,"in difficulties, in trouble; ? cornered (in argument etc.); in the exclamation, strike me up a gum tree = `strike me pink'.",[none],,,[none],,[none],,,up a gum tree in ODE: Brit. informal
up and do 'em,,phrase,,,,,,[none],,[none],,,
up and down like a bride's nightie,,phrase,,frequently; quickly,[none],,,[none],,[none],,,
up and downer,,noun,,,[none],,,[none],,[none],,,
up bluey,,verb,,,,,,[none],,[none],,,
up Central,,phrase,,,[none],,,[none],,[none],Central,,
up country,,noun,,"remote from town, the coast, the lowlands or a border: `an up-country settlement'.",[none],,,[none],,[none],,,aka up-country
up country,,adverb,1,in the direction of the high country.,[none],,,Rural,Farm Words,[none],,,aka up-country
up country,,adjective,,"[of land, life, etc.] high and remote.",[none],,,Rural,Farm Words,[none],,,"aka upcountry, up-country"
