Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Land of Three S's,,noun,,"WWI : Egypt (sc. sergeants, scabies and syphilis)",[none],,,[none],,[none],,,
Land Office,,noun,,"In most colonies there are land-offices, in which the sales of new land are registered, and warrants issued for the location of land, and other business respecting unsettled land is transacted.",[none],,,[none],,[none],,,
Land Purchase Commissioner,,noun,,,[none],,,[none],,[none],,,
land question,,noun,,,[none],historical,,[none],,[none],,,
land rail,,noun,,,[none],,,[none],,[none],,,"aka mohopatatai; moho-pereru; banded rail; usually but not exclusively <i>Rallus philippensis assimilis</i>, or <i>Rallus assimilis</i>"
land rights,,noun,,,[none],,,[none],,[none],,,
land ring,,noun,,,[none],,,[none],,[none],,,
land ring,,noun,1,a group of early land speculators.,[none],,,Rural,Farm Words,[none],,,
land sales,,noun,,with reference to the Land Sales Act of WW2.,[none],historical,,[none],,[none],,,
land scrip,,noun,1,a document providing land rights to settlers arriving with the NZ Company prior to 1850.,[none],,,Rural,Farm Words,[none],,,
land seller,,noun,,,[none],,,[none],,[none],,,
land settlement,,noun,,,[none],,,[none],,[none],,,
Land Settlement Scheme,,noun,,an 1890s scheme to induce people to break in bushland,[none],historical,,[none],,[none],,,
land shark,,noun,1,[used elsewhere but sign.in NZ] a person who exploited others in the rush to claim land [mid-late 1800s.],[none],,,Rural,Farm Words,[none],,,
land shark,,noun,,"an unscrupulous publican (here, connotes kg. `a shark who lives on land' rather than n1. `a shark which swallows land voraciously'); unscrupulous business person, money-grubber (?the orig. of the main NZ use",[none],,,[none],,[none],,,[AND 1836 or ? n1..]
land shell,,noun,,,[none],,,[none],,[none],,,
land snail,,noun,,,[none],,,[none],,[none],,,
land the mustard,,phrase,,,,,,[none],,[none],,,
Land Transfer Office,,noun,,,[none],,,[none],,[none],,,
land transfer system,,noun,,"a system introduced in 1870 whereby title to land, and to interests in land, is conferred by registration in a public register, guaranteed by the state and evidenced by a copy of the register entry known as a of <i>certificate of title</i>.",[none],,,[none],,[none],,,"Jim Cameron writes : This soon became the predominant form of land title, and since about 1950 almost the sole form, replacing the former <i>deeds system</i> introduced in 1842. The land transfer system was based on the <i>Torrens system</i> first introduced in South Australia in 1858. That term (which NSOD records) is occasionally used in NZ as a synonym. In England <i>registered land</i> has broadly the same status."
land transfer title,,noun,,,[none],,,[none],,[none],,,"Jim Cameron writes : Mainly historical (also <i>land transfer land</i>). Before the system became universal, sellers of land might stress that it was held under ""land transfer title"". Three such advertisements (1903, 1910 and 1926) are reproduced in W G Chapman and K M Wood <i>Karori Streets 1841 to 1991</i>."
land use capability classification,,phrase,,,[none],,,[none],,[none],,,1989 Charles Ransom notes: Land use capability classification - Not found elsewhere and this is likely to be defined in regulations.
Land Valuation Court,,noun,,,[none],historical,,[none],,[none],,,
Land Wars,,noun,,= New Zealand Wars sense 1 q.v.,[none],,,[none],,[none],,,
land-breaking,,noun,1,the converting of unfarmed land to pasture.,[none],,,Rural,Farm Words,[none],,,
land-grabbing,,noun,1,the securing of land in the 1800s.,[none],,,Rural,Farm Words,[none],,,
land-holder,,noun,1,an owner of rural property.,[none],,,Rural,Farm Words,[none],,,
land-hungry,,adjective,1,[of settlers and immigrants] keen to acquire land. [esp. 1860s and 1870s.],[none],,,Rural,Farm Words,[none],,,
land-jobber,,noun,,,[none],,,[none],,[none],,,"[AND 1835.] Although attested in English before, (a 1748 Swift-OED) not necessarily pejoratively, in NZ between 1839 and 1842 it was used almost as a popular (political or journalistic) catchphrase, mainly in a bad sense against the Official Government and Missionary party in Auckland, by the NZ Company settlers and colonists. It took on most of the connotation of land-shark. qv. The Bay of Islands and Auckland saw much early private speculation in land."
land-jobbing,,noun,,,[none],,,[none],,[none],,,
land-leaguer,,noun,,,[none],,,[none],,[none],also leaguer,,1855 see cit. LAND-LEAGUE
land-order,,noun,,,[none],,,[none],,[none],,,AND 1838
land-seeker,,noun,1,a person keen to acquire land [1800s.],[none],,,Rural,Farm Words,[none],,,
land-sharking,,noun,1,the acquiring of land with ease from unsuspecting owners.,[none],,,Rural,Farm Words,[none],,,
