Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
cream cart,,noun,1,a cart or dray in which cream is transported to a creamery or factory.,[none],,,Rural,Farm Words,[none],,,
cream cheque,,noun,1,a monthly cheque received by a dairy farmer for his supply of cream or milk.,[none],,,Rural,Farm Words,[none],,,
cream cheque,,noun,,the money a dairy farmer receives for selling cream to his local dairy factory.,[none],,,[none],,[none],,,
cream factory,,noun,,,[none],,,[none],,[none],,,
cream launch,,noun,1,a boat that collects cream and other farm produce [mostly around Northland harbours and islands and Taranaki rivers.],[none],,,Rural,Farm Words,[none],,,
cream lorry,,noun,1,a truck used to collect cream cans from dairy farms for the butter factory.,[none],,,Rural,Farm Words,[none],,,
cream lorry,,noun,,a truck which collected cream cans from farmers' cream stands,[none],,,[none],,[none],,,
cream run,,noun,1,a circuit taken for collection of cream cans from farms to factories.,[none],,,Rural,Farm Words,[none],,,
cream stand,,noun,1,a platform on which metal cream cans are placed for collection [usually at a farm gate.],[none],,,Rural,Farm Words,[none],,,
cream stand,,noun,,a stand (usu. outside a farm gate) holding a farmer's cream cans for convenient collection by a cream truck.,[none],,,[none],,[none],,,
cream truck,,noun,,a truck which collected farmers' cream-cans for delivery to a butter-factory,[none],,,Rural,,[none],,,ca1920 see cream lorry; cream boat etc
creamery,,noun,,"in NZ used early, as a distinct entity from factories; ?? but replaced with butter factory ??date;",[none],,,[none],,[none],cf. factory,,
creamery butter,,noun,,factory butter; or at least contrasted with dairy butter,[none],,,[none],,[none],,,
creamery,,noun,2,,[none],,,[none],,[none],,,
creamfish,,noun,,"leatherjacket, triggerfish, kokiri",,,,[none],,[none],,,
creaming soda,,noun,,a one-time popular aerated mineral drink (cream soda),[none],,,[none],,[none],,,
Creamoata,,noun,,proprietary brand of porridge oats,[none],,,[none],,[none],,,
creases,,noun,,a truce word; ? var. of crosses,,,,[none],,[none],,,
Creative New Zealand,,noun,,NZ's arts funding organisation,[none],,,[none],,[none],,,
crechenik,,noun,,child,,,,[none],,[none],,,
credentialling,,noun,,checking qualifications and credentials of medical staff,[none],,,[none],,[none],,,
credit card walker,,phrase,,"a luxury hiker, one wanting leisure without labour.",[none],,,[none],,[none],,,
creditite,,noun,,a supporter of Social Credit theory in the first Labour Government.,,,,[none],,[none],,,
creek,,noun,,,,,,[none],,[none],,,
creek bed,,noun,1,a bottom or base of a stream.,[none],,,Rural,Farm Words,[none],,,
creek bed,,noun,,,[none],,,[none],,[none],,,
creek,,noun,,,,,,[none],,[none],,,
creek,,noun,2,"a stream, a brook; a stream, usu. smaller than a river",,,,[none],,[none],,,
creek,1,noun,,"(now mainly Northland: ?hist); a tidal or saltwater creek; an inlet from the sea, a harbour.",,,,[none],,[none],,,
creek,,noun,,,[none],,,[none],,[none],,,
creek,,noun,1,a small river.,[none],,,Rural,Farm Words,[none],,,
creek fern,,noun,,<i>Blechnum fluviatile </i>,[none],,,[none],,[none],,,
creek-bank,,noun,,,,,,[none],,[none],,,
creek-flat,,noun,1,a small river terrace or flat.,[none],,,Rural,Farm Words,[none],,,
creek-head,,noun,,,,,,[none],,[none],,,
creek-water,,noun,,,,,,[none],,[none],,,OED only c1450
creekie,,noun,,,,,,[none],,[none],,,
creeklet,,noun,,a poetic diminutive of creek,,,,[none],,[none],,,
creekside,,noun,,,,,,[none],,[none],,,
creep grazing,,noun,1,a habit of adult animals to graze under and through fences [as if they were juveniles being managed by creep feeding.],[none],,,Rural,Farm Words,[none],,,
