Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Sao cracker,,noun,,,[none],,,[none],,[none],,,HWO: sold at Havelock since 1920s at least (W.H.B. Orsman
sapstain,,noun,,,,,,[none],,[none],,,
SAR,,noun,,Search and Rescue,,,,[none],,[none],,,
sardine,1,noun,2,,[none],,,[none],,[none],,,one citation; NZ pilchard as climatic variation of English pilchard
sardine,1,noun,2,,[none],,,[none],,[none],,,"one citation, sprat"
sardine,1,noun,2,,[none],,,[none],,[none],,,"one citation; sprat, sardine, herring"
sardine,1,noun,2,"mohimohi, pilchard",[none],,,[none],,[none],,,"<i>Sardinops neopilchardus</i>, also known as the Picton Herring"
sardine,1,noun,,.,[none],,,[none],,[none],,,"in the popular NZ mind sardine, sprat, pilchard and anchovy are pretty well mixed up, with the last two being possibly more associated with canned than live fish"
sardine,1,noun,4,anchovy,,,,[none],,[none],,,
sark,,verb,,,,,,[none],,[none],,,
sarker,,noun,,,,,,[none],,[none],,,
sarking,,noun,,,,,,[none],,[none],,,
sarsaparilla,1,noun,,transf. use of <i>sarsaparilla</i>,,,,[none],,[none],,,
sarsaparilla,1,noun,,also native sarsaparilla; =supplejack (cf supplejack beer) [xref bush-],,,,[none],,[none],,,
sarsaparilla,1,noun,2,,,,,[none],,[none],,,
sarsaparilla,1,noun,2,,,,,[none],,[none],,,
sarvo,,adverb,,"elliptical for ""this arvo""",,,,[none],,[none],,,
SAS,,abbreviation,,Special Air Service Squadron,[none],,,[none],,[none],,,
sassafras,,noun,,New Zealand sassafras,,,,[none],,[none],,,
satchel snatch,,phrase,,,[none],,,[none],,[none],,,
satchel-snatching,,adjective,,,[none],,,[none],,[none],,,
satellite herd,,noun,1,a stud stock herd stationed away from main stock.,[none],,,Rural,Farm Words,[none],,,
satellite yard,,noun,1,a stock yard situated away from main yards on a farm or station [poss. at an out-station or back-station.],[none],,,Rural,Farm Words,[none],,,
satellite yard,,noun,2,a subsidiary or secondary stock saleyard.,[none],,,Rural,,[none],,,
satinwood,,noun,,,,,,[none],,[none],,,
saturation dip,,noun,1,"a type of plunge dip used to eradicate ticks, lice and other vermin in sheep.",[none],,,Rural,Farm Words,[none],pot dip; plunge dip; swim dip,,
saunchy,,noun,,a vagina,[none],,,[none],,[none],,,
saury,,noun,,needlefish,,,,[none],,[none],,,
sausage,1,noun,,"the penis, esp. nursery, or in DOSS THE SAUSAGE, to gain sexual entry -->ca1952 (D. Singe.)",,,,[none],,[none],,,
sausage sizzle,,noun,,,[none],,,[none],,[none],,,"Heard on British TV series ""Peak Practice"" 12 Dec. 1998."
sausage sizzler,,noun,,,[none],,,[none],,[none],,,
sav,,noun,,sauvignon blanc wine,abbreviation,informal,,[none],,[none],also savvie/savvy,,
sav blanc,,noun,,sauvignon blanc wine,[none],informal,,[none],,[none],savvie/savvy,,
Savage,,noun,,a member of a Savage Club,[none],,,[none],,[none],,,
Savage Club,,noun,,,[none],,,[none],,[none],,,
savage,1,adjective,,,[none],,,[none],,[none],,,
savage,1,noun,,formerly in frequent application to or used for a Maori [cf. AND obs. used freq. during 19th century for an Aborigine],[none],obsolete,,[none],,[none],cf. cannibal,,
savage lancewood,,noun,,Pseudopanax ferox.,[none],,,[none],,[none],,,
savali,,noun,,,Samoan,,,[none],,[none],,,
