Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
re-home,,verb,,,,,,[none],,[none],,,
re-pioneer,,verb,,pioneer again,[none],,,[none],,[none],,,
re-tempering,,noun,,,[none],,,[none],,[none],,,
REAC,,abbreviation,,Regional Employment Access Council,[none],,,[none],,[none],,,
reactor,,noun,,audience reactor,[none],,,[none],,[none],,,
reader,,noun,,,[none],,,[none],,[none],,,
readied,,adjective,,(of a police case or evidence) manufactured,[none],,,[none],,[none],,,"obs.; cf. ready n., ready up v."
ready,2,noun,,a have-on,,,,[none],,[none],,,
ready up,,verb,,"(?) to contrive (in an underhand way) {??here ?ready cash], to arrange illegally cf OED Racing: to prevent (one's horse) from winning .... to secure a handicap in another race (1887), P: prepare, contrive illicitly or not honourably: Austr: 1893 (Morris) (as a noun, `conspiracy').",,,,[none],,[none],,,
ready-cut,,noun,,sliced bread,[none],,,[none],,[none],,,
ready-made,,noun,,"a tailor-made cigarette, a factory-made (cigarette)",[none],,,[none],,[none],,,ca 1935 at least (Havelock) -->ca1938 espec. Maori (Marlborough)
ready-made,,noun,,an off-the-peg garment,[none],,,[none],,[none],,,
real dinkum,,phrase,,,,,,[none],,[none],,,
real gun,,phrase,,very good,[none],,,[none],,[none],,,
reamers,,noun,,trousers,[none],,,[none],,[none],,,
REAP,,abbreviation,1,"Rural Education Activities Programme, initiated in the 1970s in many provincial areas.",[none],,,Rural,Farm Words,[none],,,
reap-hook,,noun,,,,,,[none],,[none],,,compare SICKLE
reaping match,,noun,1,"a contest of reaping cocksfoot, based on speed, style and cleanliness [early 1900s.]",[none],,,Rural,Farm Words,[none],,,
rearea,,noun,,,,,,[none],,[none],,,
rearend loader,,noun,,,,,,[none],,[none],,,
rearing,,adjective,,=raring (from NZ ear/air merger?),[none],,,[none],,[none],,,ca1935 Havelock.
rearing,,adjective,,"= raring, in rearing to go (?from NZ ear/air merger)",[none],,,[none],,[none],,,
rearing,,adjective,2,anxious,,,,[none],,[none],,,
rearing,,noun,,,,,,[none],,[none],,,
rearing shed,,noun,1,a shed in which newborn calves are reared.,[none],,,Rural,Farm Words,[none],,,
rebel,,noun,,"a hostile Maori; an anti-Crown Maori, esp. one captured in Hauhau wars and sent to Dunedin jail",[none],historical,,[none],,[none],,,also adjective/attributive use below
Rebels,,noun,,(usu. as the Rebels) an Otago-based netball franchise competing in the National Bank Cup.,[none],,,[none],,[none],,,
recapitation,,noun,,,,,,[none],,[none],,,
recast,,verb,,"of sheepdogs, to CAST again",,,,[none],,[none],,,(farmers')
recast,,noun,1,[sheepdogs] to cast a second time in order to head sheep more completely.,[none],,,Rural,Farm Words,[none],,,
receival,,noun,1,a depot for receipt of farm produce.,[none],,,Rural,Farm Words,[none],,,
receival,,noun,,Hawke's Bay term for Inwards Goods,,,,[none],,[none],,,
receiver,,noun,,a vessel that receives the milk from one or more milk pipelines and feeds the releaser,,,,[none],,[none],,,(dairy farmers')
receiving yard,,noun,1,"an outer yard in a set of stock yards, where stock are first driven.",[none],,,Rural,Farm Words,[none],,,
reception,,noun,,"a newly arrived prisoner, prisoner at arrival",,,,[none],,[none],,,(prison)
reck,,adjective,,,,,,[none],,[none],,,
recolonial,,adjective,,,,,,[none],,[none],,,
recolonisation,,noun,,,,,,[none],,[none],,,
recolonised,,adjective,,,,,,[none],,[none],,,
recount,,noun,,a court recount and review of votes cast at an election following the Returning Officer's declaration of the result.,,,,[none],,[none],,,"Jim Cameron writes : A recount in the UK is made by the Returning Officer on election night before the result is announced. Electoral Act 1993, s. 180, 181."
recreational fisheries,,noun,,,[none],,,[none],,[none],,,
recreational fisherman,,noun,,one who fishes only for recreation as opposed to a professional fisherman,[none],,,[none],,[none],,,
recreational fishing,,noun,,,[none],,,[none],,[none],,,
recreational hunter,,noun,,"someone who hunts for ""sport""",[none],,,[none],,[none],,,
recreational hunting,,noun,,,[none],,,[none],,[none],,,
recreational lease,,noun,,,[none],,,[none],,[none],,,
recruit,,verb,,"recuperate, put on condition",,,,[none],,[none],,,
recruity,,noun,,a new recruit,,,,[none],,[none],,,(WW1 ? coinage)
red,,adjective,,"as a distinguishing epithet in names of plants see AZOLLA, BEECH; BEECH, SOUTHERN; BIDDY-BID, BIRCH; BURR, NEW ZEALAND; CAMPION, CENTAURY, CESTRUM, CLOVER, DEAD NETTLE, FAT HEN; FERN, WATER; FIR; GRASS, FESCUE; GUM, HEATH, HOROPITO, ink plant, KAMAHI, KIEKIE, KOWHAI, MALLOW, MANUKA, MAPAU, MAPLE, MATIPO, MISTLETOE, MYRTLE, ORACHE, PARROT'S BILL, PINE, PIRIPIRI; RATA, CLIMBING; RUSH; TARWEED, TEA-TREE, TUSSOCK, UNCINIA, VALERIAN -->as a distinguishing epithet in names of fish see: BAITFISH, COD; COD, ROCK; CRAB, SWIMMING; CRAYFISH, DORY, GURNARD, GURNET(-PERCH), HERRING, MOKI, MULLET, PERCH; COD, ROCK; SCORPIONFISH, SNAPPER, SOLDIER(FISH), SPOTTY, SQUID: see also RED BAIT, REDFISH",,,,[none],,[none],,,
Red Admiral,,noun,,,[none],,,[none],,[none],,,aka kahukura
red back,,noun,,a 50-pound note (Not recorded of the 50-dollar note),[none],obsolete,,[none],,[none],,,
red bag,,noun,1,an everted vagina or uterus of a ewe [usually before or during lambing.],[none],,,Rural,Farm Words,[none],,,
red bait,,noun,,"a fish, Emmelichthys nitidus",[none],,,[none],,[none],,,
Red Bands,,noun,,"gumboots, particularly those shorter forms made by Skellerup since 1958.",[none],,,Rural,,[none],,,proprietary name
red beech,,noun,,"<i>Nothofagus fusca</i>, aka red birch, tawhai-raunui",[none],,,[none],,[none],,,
red berry,,noun,,<i>Coprosma robusta</i>,[none],,,[none],,[none],,,"1919 W,Best (Otaki) Vernacular (Andersen)[1919 July 29] Ver.(WB). = Vernacular names used by settlers supplied by W.Best, Otaki (And)"
