Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Xchurch/Xtchurch,,noun,,Christchurch,[none],,,[none],,[none],,,Xchurch usual in Phillips' Journal (also Xch)
XYZ,,abbreviation,,,,,,[none],,[none],,,
