Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
yew,,noun,2,totara,,,,[none],,[none],,,
yield,,noun,,,,,,[none],,[none],,,
yig yag,,noun,,Scandinavian,[none],,,[none],,[none],,,"pc from Vincent O'Sullivan, cf. Bill Oliver's autobiography"
yips,,noun,,an error-causing attack of nerves,[none],,,[none],,[none],,,golfing use is international; citations here for transferred uses
YL,,noun,1,a lamb or sheep of a particular weight grade.,[none],,,Rural,Farm Words,[none],,,
YM,,noun,1,a lamb or sheep of a particular weight grade.,[none],,,Rural,Farm Words,[none],,,
yo-yo,,noun,,a sweet biscuit consisting of two round halves joined with a butter icing (resembling the popular toy).,[none],,,[none],,[none],,,
yo-yo summer,,noun,,a summer period of alternating weather conditions.,[none],,,[none],,[none],,,
yob,,noun,,"a fool, a blockhead",,,,[none],,[none],,,"ca1951 Wellington Tramwaymen's, p.c. F.M. O'Brien -->The colloquial word for a yahoo."
yodel over the mahogany,,phrase,,,,,,[none],,[none],,,
yogi,,noun,1,a Forestry Service ranger.,[none],,,Rural,Farm Words,[none],,,
yoke,,noun,,,[none],,,[none],,[none],,,(see 1856 cit.)
yoke,,noun,2,,[none],,,[none],,[none],,,
yoke,,noun,,a device to stop an animal forcing through fences,[none],,,[none],,[none],,,
yoke,,noun,3,,[none],,,[none],,[none],,,
yoke up,,verb,,(see DNZE on yoke up versus yoke),[none],,,[none],,[none],,,see DNZE on yoke up versus yoke; includes verbal noun
yolk,,noun,,a natural grease exuded into a sheep's fleece.,[none],,,[none],,[none],,,
yolk stain,,noun,1,a cream to yellow stain in the fleecewool of sheep.,[none],,,Rural,Farm Words,[none],,,
yorker,,noun,,a red marble,,,,[none],,[none],,,(children's) ca1950s used by Upper Hutt primary school boys
Yorkshire fog,,noun,,"a soft, European grass with a pinkish, somewhat feathery flowerhead. Also called velvet grass",[none],,,[none],,[none],,,
you all,,pronoun,,,,,,[none],,[none],,,you (sg or pl) DAE you-alls pron pl you 1895-1928 sUS -->ca1949 p.c. Jack Richards in use among East Coast (Gisborne) Maoris: e.g. How are you all? Come on you all!
you can say that again,,phrase,,that's true,[none],,,[none],,[none],,,
you can't fatten thoroughbreds,,phrase,,,[none],,,[none],,[none],,,
you could whip a cricket over it,,phrase,,,[none],,,[none],,[none],,,
you do that,,phrase,,expressing agreement with a suggested action,[none],,,[none],,[none],,,nf W3; common in Aust (W.S.) -->ca1945 e.g. `I'll get the tea' `You do (just) that' or Do that'.
you fullas,,phrase,,,,,,[none],,[none],,,Maori English
you get that,,phrase,,,[none],,,[none],,[none],,,
you go,,phrase,,a jingo who says to others `you go' mentioned by those who remember it.,[none],,,[none],,[none],,,"ca1914-1918 p.c. R. Mason I do not know how general it was during the Great War, but I have heard it"
you make a better door than a window,,phrase,,,[none],,,[none],,[none],,,
you think you're a flowerpot because...,,phrase,,you fancy yourself,[none],,,[none],,[none],,,
you wouldn't read about it,,exclamation,,expressing a range from chagrin to tolerant surprise that such things could happen: `you wouldn't believe it!',[none],,,[none],,[none],,,"nf P: but used in the Aust Bluey and Curly cartoon strip, 1953 Sep 30 Evening Post (Wellington); AC1950 ca1947 Wellington p.c. R. Mason -->ca1952 Wellington, in a Victoria University English student's essay"
you'd moan if your arse was on fire,,phrase,,a catchphrase said to a whiner,[none],,,[none],,[none],,,"ca1940 p.c. (Les Cleveland) cf. P: arsehole set fire!: a catchphrase exclamation: low,since 1920"
"you're not in Guatemala now, Dr Ropata",,phrase,,things are done differently here,[none],,,[none],,[none],,,
you're not too foul,,phrase,,,,,,[none],,[none],,,
you're telling I,,phrase,,,,,,[none],,[none],,,
you're telling Joe,,phrase,,"a variant of You're telling me, indicating strong assent ?f. JOE =JOE HUNT",[none],,,[none],,[none],,,nf P -->ca1949 Dunedin p.c. R. Mason
"you, I, and Paddy McGinty's goat",,phrase,,,[none],,,[none],,[none],,,
you-and-me,,noun,,1. a (green) pea -->P: 2. pea Aust rh sl: C.20 3. a urination: C.20 -->ca1938 Havelock -->2. a pee -->ca1910 W.H.B. Orsman Havelock,[none],,,[none],,[none],,,rhyming slang
you-and-me,,adjective,,? free,[none],,,[none],,[none],,,
you-beaut,,adjective,,,[none],,,[none],,[none],,,
you-know-where-house,,noun,,The Warehouse (store),[none],,,[none],,[none],,,
young colonial,,noun,,,[none],,,[none],,[none],,,
young colonial,,adjective,,,[none],,,[none],,[none],,,young colonial
young country,,noun,1,land that has been broken in from forest and bush for a short time.,[none],,,Rural,Farm Words,[none],,,
Young Farmers' Club,,noun,1,"[used elsewhere, but important in NZ rural culture] a training and social club for males and females.",[none],,,Rural,Farm Words,[none],,,
Young Guns,,noun,,former name of the NZ men's international cricket team (now Black Caps),[none],,,[none],,[none],,,
young man's country,,noun,1,hilly and challenging farmland.,[none],,,Rural,Farm Words,[none],,,
Young Maori Movement,,noun,,,[none],,,[none],,[none],,,
Young Maori Party,,noun,,"Originally in the 1890s an informal group of influential Maori men, mainly educated at Te Aute College, hoping to revitalise the Maori race through policies of land-ownership, formally established as a political party in 1909 but disbanded before WWI. The leading members included Te Rangi Hiroa (Peter Buck), Apirana Ngata, Maui Pomare and Tutere Wi Repa.",[none],,,[none],,[none],,,
Young Nat,,noun,,a member of the Junior National Party,[none],informal,,[none],,[none],,,
Young New Zealand,,noun,,,[none],,,[none],,[none],,,
Young New Zealand Party,,noun,,,[none],,,[none],,[none],,,
Young Turk,,noun,,,[none],,,[none],,[none],,,
younger drift,,noun,,,[none],,,[none],,[none],,,
youngkie,,noun,,"a baby bird, a nestling",,,,[none],,[none],,,"Miss Parkin writes (19/9/1999) that she did her country service at a school about 8 miles from Hawera and when a child brough a bird's nest to school,he said it had 'youngkies'in it. She thought it might be regional. I went to school 18m south of Hawera and we certainly called baby birds youngkies, although I might have spelt it ""younkie."" We also called them ""younks""."
younker,,noun,,young bird or rabbit; youngster; new kid,[none],,,[none],,[none],,,
younker,,noun,2,,,,,[none],,[none],,,1951 14-16 M 59 Wellington H.S. 25 YOUNKER [new kid] [M14-18 2]
yous all,,pronoun,,,,,,[none],,[none],,,Maori English
yous/youse,,pronoun,,,[none],,,[none],,[none],-,,sg (1928 below) and plural [AND prob. Irish [?yez HO] A. pers. pron. 1. you pl 1902 2. you say 1885 B.
youth,,verb,,,[none],,,[none],,[none],,,
YUK,,abbreviation,,Young Urban Kiwi,acronym,,,[none],,[none],,,
Yukon pack,,noun,,,[none],,,[none],,[none],,,
Yummy Mummy car,,noun,,a four-wheel drive vehicle,[none],,,[none],,[none],,,
