Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
waka ama,,noun,,outrigger canoe-racing,[none],,,Sport,,[none],,,
waka ama,,noun,,a Maori outrigger canoe,Maori,,,[none],,[none],,,ama: outrigger of canoe (P.M. Ryan Dict. Modern Maori (1995) 29)
waka blonde,,noun,,,,,,[none],,[none],whaka blonde,,
waka,2,noun,,,,,,[none],,[none],weka,,
waka,1,noun,,a canoe,Maori,,,[none],,[none],,,"in fairly frequent English use in 19 century; less so in early and middle 20th century but revived in late 20th century after sesquicentennial celebrations - with pl often <i> wakas </i>, and in the collocation <i> waka maori </i>; infrequent in 20th cent. early spg <i> e'wakka, walker, wauka </i>"
waka,,noun,2,a political party,[none],,,Politics,,[none],,,
waka,,noun,,"fig. use as in basket, container, collective",Maori,,,[none],,[none],,,
waka,,noun,,a confederation of iwi,[none],,,[none],,[none],,,"""Maori iwi are usually grouped into confederations, which are named after ancestral canoes (i.e.waka) which are said to have come from Hawaiki. The best known are Tainui and Arawa, but there are others (and I can't help noticing the recent term for Northland confederation is Tai Tokerau which is not a canoe). The use arises because traditionally a Maori might have a number of iwi affiliations. (I was once told that when asked their iwi in the Muruwhenua area, locals tend to look down at the ground and give the iwi in whose rohe they are standing, because they belong to all the Muriwhenua iwi). Thus the waka in the quotations [in <i>Kotare</i>]presumably refer to the notion of waka as confederations - which is not a bad way to think of political parties. And waka jumping is I take as heinous as announcing you are Arawa rather than the Tainui you once proclaimed (in the middle of a battle). (Brian Easton, 12/12/1999)"
waka hourua,,noun,,a twin-hulled voyaging canoe.,Maori,,,[none],,[none],,,
waka huia,,noun,,"a receptacle for, originally huia, feathers.",Maori,,,[none],,[none],,,"aka waka-huia, wakahuia"
waka jump,,noun,,the move from the representation or membership of one political party to another.,[none],informal,,Politics,,[none],,,
waka kaupapa,,phrase,,,Maori,,,[none],,[none],,,
waka koiwi,,noun,,a Maori burial chest,Maori,,,[none],,[none],,,
waka korari,,noun,,a flax-stem canoe,Maori,,,[none],,[none],,,
waka tangata,,noun,,a canoe for community use.,Maori,,,[none],,[none],,,tangata = of the people.
waka taua,,noun,,war canoe,Maori,,,[none],,[none],,,aka waka pitau
waka tete,,[none],2,,[none],,,[none],,[none],,,carved prow of waka taua (hard to verify except via citations); sometimes just 'tete'.
waka tete,,noun,,a canoe used mainly for fishing in rivers and coastal areas.,Maori,,,[none],,[none],,,
waka tiwai,,noun,,a `dugout' canoe,[none],,,[none],,[none],,,"aka tiwai, also tewai"
waka tour,,noun,,,[none],,,[none],,[none],,,
waka tupapaku,,noun,,a burial chest,Maori,,,[none],,[none],,,
waka wairua,,phrase,,,Maori,,,[none],,[none],,,
waka-hopping,,noun,,,[none],,,[none],,[none],,,
waka-jump,,verb,,to leave one political party for another,[none],,,Politics,,[none],,,
waka-jumper,,noun,,MP who changes his or her political party after election.,[none],,,[none],,[none],party-hopper,,
waka-jumping,,noun,,the leaving of one political party to another.,[none],,,Politics,,[none],,,cf. party-hopping
wakaka,,noun,,?misprint [check transcription] for MAKAKA,,,,[none],,[none],,,
wakaload,,noun,,the number of people carried in a waka,[none],,,[none],,[none],,,
wakaport,,noun,,,,,,[none],,[none],,,
wakatapu,,verb,,,,,,[none],,[none],,,(?whaka)
wake,,verb,,keep a vigil over (a person's body),[none],,,[none],,[none],,,"SOED says 'now dial., esp. Anglo-Irish'"
wake it up,,exclamation,,get on with it!,[none],,,[none],,[none],,,
wake up to oneself,,phrase,,recognise one's own deficiency,[none],,,[none],,[none],,,
wake-ups,,adjective,,"awake, alert",[none],,,[none],,[none],,,
Wakefield,,noun,,,[none],,,[none],,[none],,,
Wakefield Plan,,noun,,,[none],,,[none],,[none],,,
Wakefield settlement,,noun,,,[none],,,[none],,[none],,,
Wakefield system,,noun,,,[none],,,[none],,[none],,,
Wakefield theory,,noun,,,[none],,,[none],,[none],,,
Wakefieldian,,noun,,,,,,[none],,[none],,,
wakey,,noun,,,,,,[none],,[none],,,
wakka,,noun,,,,,,[none],,[none],waka,,
walk,,noun,,a postie's beat,[none],,,[none],,[none],,,
walk about,,noun,,-,[none],,,[none],,[none],,,
walk into,,verb,,get stuck into (food),[none],,,[none],,[none],,,
walk off,,verb,,"to leave, abandon as uneconomic (a farm or land) (also absolute use)",[none],,,[none],,[none],,,?a depression coinage
walk off,,verb,1,"to abandon land under economic pressure, [esp. in 1880s, 1930s and 1980s, but still used. ]",,,,[none],Farm Words,[none],,,
walk off,,verb,1,,[none],,,[none],,[none],,,to have been stolen; action attributed to the items stolen
walk one's chalks,,phrase,,to move on; to leave,,,,[none],,[none],,,"[?if this isn't a pun on a milkman chalking as as well as watering, the milk.]"
walk one's ferret,,phrase,,to fornicate,[none],,,[none],,[none],-,,
walk shorts,,noun,,,[none],,,[none],,[none],,,
walk socks,,noun,,,[none],,,[none],,[none],,,
walk the bush,,phrase,1,to go hunting.,[none],,,Rural,Farm Words,[none],,,
walk the long road,,phrase,,go on the swag (in search of work),[none],,,[none],,[none],,,
walk up,,verb,,[as a command to a heading dog] to approach sheep slowly.,[none],,,Rural,Farm Words,[none],,,
walk-shorted,,adjective,,wearing walk shorts,[none],,,[none],,[none],,,
walk-through,,noun,1,a milking shed designed to allow access from either end.,[none],,,Rural,Farm Words,[none],,,
walk-through,,noun,,a type of milking shed (cf. HERRINGBONE),[none],,,[none],,[none],,,
walkbag,,noun,,a postie's mail bag,[none],,,[none],,[none],,,
walker,1,noun,,,,,,[none],,[none],waka,,
Walker's weed,,noun,,redshank,[none],,,[none],,[none],,,(West Coast)
walkie-chalkie,,noun,,,,,,[none],,[none],,,
walking beat,,noun,1,a high country mustering beat where terrain is too steep to muster on horseback [usually the top beat.],,,,[none],Farm Words,[none],,,
walking country,,noun,1,"[high country mustering] a grazing area where land is too steep, rough and rocky to muster on horseback.",[none],,,Rural,Farm Words,[none],,,
walking country,,noun,,,[none],,,[none],,[none],-,,(musterers')
walking fern,,noun,,,[none],,,[none],,[none],,,
walking muster,,noun,1,a muster where terrain is too steep for horses.,[none],,,Rural,Farm Words,[none],,,
walking school bus,,noun,,,[none],,,[none],,[none],,,"also (see below) walking bus, (?walking school) van"
walking-leaf,,noun,,,,,,[none],,[none],,,
walking-stick,,noun,,,,,,[none],,[none],,,"ca1935 Havelock children Usually<i> stick insects</i>, but occasionally <i>walking-sticks</i>; and felt as derived from the notion of resemblance to a walkingstick, rather than from one of a moving stick or twig."
walking-ticket,,noun,,get (be given) one's walking-ticket: to be dismissed,[none],,,[none],,[none],,,(?orig station) ca1949 Havelock: still in use. -
walkthrough cowshed,,noun,,a shed in which cows stand on floor level or on a raised step and are milked from the side.,[none],,,[none],,[none],,,
walkway,,noun,,"a recognised path in reserve or public areas, a nature walk",,,,[none],,[none],,,
walkway,,noun,1,"a catwalk or shelf on stockyards or saleyards [that enables drafters, pickers, buyers and sellers to see pens or yards of stock.]",,,,[none],Farm Words,[none],,,
walkwire,,noun,,,[none],,,[none],,[none],,,
Walkwise,,noun,,,[none],,,[none],,[none],,,
wall lettuce,,noun,,<i>Mycelis muralis </i>(L.) Rehb.,[none],,,[none],,[none],,,
wall rocket,,noun,,,[none],,,[none],,[none],,,
wall-of-death fishing,,noun,,,,,,[none],,[none],,,1989 check and get cit
wallaby track,,noun,,"the open road, chiefly in phrase on the wallaby (track): tramping the country as a swagger",[none],,,[none],,[none],,,"(orig. and mainly Aust [AND 1849]) on the wallaby, on the wallaby track"
wallad,,noun,,,,,,[none],,[none],,,
wallapalootsa,,noun,,,,,,[none],,[none],,,
wallerino,,noun,,a yarn composed of wallaby fur and merino wool,[none],,,[none],,[none],,,
wallflower,,noun,,escaper,,,,[none],,[none],,,(prisoner's)
wallop,,verb,,heap up (straw),[none],,,[none],,[none],,,
walloper,,noun,,,[none],,,[none],,[none],straw walloper,,
walloper,,noun,1,a person who forks surplus straw into a heap after grain is harvested.,,,,[none],Farm Words,[none],straw walloper,,
walls,,noun,,,,,,[none],,[none],,,
wally,,noun,,a short haircut,[none],,,[none],,[none],,,
wally,2,noun,,a difficult customer,,,,[none],,[none],,,
wally-bar,,noun,,,,,,[none],,[none],,,
Walmartisation,,noun,,following the pattern set by Walmart in the USA,,,,[none],,[none],,,
wampo,,noun,,"? beer slops; the leakage from beer taps or glasses overflowed, re-served to unsuspecting customers",,,,[none],,[none],,,"1984 P.Ranby, Auckland Letter K.Smithyman `any grog' and quoted P: `intoxicating liquor' : RAF : from ca1930 (Jackson) Prob ex Scot."
wampo-pusher,,noun,,,,,,[none],,[none],,,
wampy,,adjective,,"queer, mad",[none],,,[none],,[none],,,11 Jan 1975 Kendrick Smithyman p.c. He must have been wampy (or wompo)[i.e. mad].
wana,,noun,,a New Zealand-bred cultivar of cocksfoot [orchard grass Dactylis glomerata].,Maori,,,[none],Farm Words,[none],,,
wanaki,,noun,,,,,,[none],,[none],whanake,,
wananga,,noun,,a university or other tertiary institution (short for whare wananga),Maori,,,[none],,[none],,,
wananga,,noun,,seminar or workshop,Maori,,,[none],,[none],,,
wanderer,2,noun,,a monarch butterfly,,,,[none],,[none],,,
wandering albatross,,noun,,". exulans, a huge seabird with white body and varying amounts of black/brown on upper parts; of two races: the so-called snowy albatross, <i>D. e. chionoptera</i>, larger and paler than<i> D. e. exulans</i>; the wandering albatross. Both breed in the NZ subantarctic region.",[none],,,Environment,,[none],,,
wandering Jew,,noun,,"OED: Wandering Jew (after 1c), Sailor(s, Jenny, Willie, popular names of certain plants",[none],,,[none],,[none],,,
wandering Jew,,noun,2,<i>Tradescantia</i>,[none],,,[none],,[none],,,
wandering Willie,,noun,,periwinkle; <i>Tradescantia fluminensis</i>,[none],,,[none],,[none],,,
wanga,,noun,,penis,,,,[none],,[none],,,"compare Patridge 8 WANG perhaps spelled <i>wanger</i> or <i>whanger</i>, something that beats or grunts"
Wangaloan,,adjective,,.,[none],,,Geology,Geology,[none],,,Geol. classification
Wangaloan,,noun,,,[none],,,Geology,Geology,[none],,,
Wanganella weather,,noun,,"A long spell of calm fine weather, as when the Wanganella was stranded at the entrance to Wellington Harbour in 1947.",[none],,,[none],,[none],cockatoo's weather,,"ca1948 R. Mason `Heard in Wellington: a spell of unexpectedly fine, calm weather, but with uncertainty of when it is going to break.'"
Wanganui,,noun,,a biscuit,,,,[none],,[none],,,
Wanganuian,,adjective,,Geol. classification,[none],,,[none],Geology,[none],,,
Wanganuite,,noun,,a person born or living in Wanganui,,,,[none],,[none],,,
Wangas/Wangers,,noun,,Wanganui,[none],informal,,[none],,[none],,,
wank off,,verb,,clear off,[none],,,[none],,[none],,,
wankerism,,noun,,,,,,[none],,[none],,,
wanky,,adjective,,pretentious,[none],informal,,[none],,[none],,,"in ODE: contemptible, worthless, or stupid"
wannuae,,noun,,,,,,[none],,[none],whenua,,
want one's bumps read,,phrase,,to need one's head read,[none],,,[none],,[none],,,
wanted known,,phrase,,for sale - classified advertisement heading,,,,[none],,[none],,,"In use in provincial papers at least in 1930s when, as a child, its meaning puzzled me (DEH)"
wanted to sell,,phrase,,for sale - classified advertisement column heading,,,,[none],,[none],,,Not in use in UK but in use in NZ in 1899 (cf <i>Evening Post</i> 30 Dec. 1899)
wao,,noun,,,,,,[none],,[none],whao,,
waoriki,,noun,,,[none],,,[none],,[none],waoriki,,
waoriki,,noun,,,[none],,,[none],,[none],,,"aka whauriki, roariki"
wap,,noun,,abbrev. of wapiti,,,,[none],,[none],,,(hunters')
wapiti,,noun,,"also called (HNZD2) elk a large North American deer (<i>Cervis</i> species) introduced to NZ, in NZ always <i>Cervus canadensis</i>: North American usage seems to prefer <i>elk</i>; the term <i>American Elk </i>is occas. used in NZ",,,,[none],,[none],,,
wapiti block,,noun,,Fiordland area in which wapiti shooting licenses are available.,[none],,,[none],,[none],,,
War Babies,,noun,,,,,,[none],,[none],,,WWI
war belt,,noun,,,[none],,,[none],,[none],,,
war cake,,noun,,,[none],,,[none],,[none],,,
war cloak,,noun,,,[none],,,[none],,[none],,,war-cloak
war crock,,noun,,,[none],,,[none],,[none],,,
war dance,,noun,,,[none],,,[none],,[none],,,war-dance
war flag,,noun,,,[none],,,[none],,[none],,,war-flag
war in the north,,noun,1,,[none],,,[none],,[none],,,"usually ref to the Heke, or flagstaff, war"
war of races,,noun,,the NZ Wars,[none],,,[none],,[none],,,
war pa,,noun,,,[none],,,[none],,[none],,,
war-canoe,,noun,,,[none],,,[none],,[none],,,war canoe
war-club,,noun,,,[none],,,[none],,[none],,,war club
war-dancing,,noun,,,,,,[none],,[none],,,
war-mat,,noun,,,[none],,,[none],,[none],,,aka war mat
war-mat,,noun,,often =to[o]puni,,,,[none],,[none],,,
