Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
pack off,,verb,,"to dismiss abruptly, to get rid of",[none],,,[none],,[none],,,ca1940 at least
pack one's snack,,phrase,,to lose one's temper,[none],,,[none],,[none],,,"1960 18C M B11 Nelson Boys C. 30B SNACK FROM `TO PACK ONE'S SNACK', WHICH MEANS `TO LOSE ONE'S TEMPER'"
pack one's swag,,phrase,,be sacked,[none],,,[none],,[none],swag,,
pack out,,verb,,,[none],,,[none],,[none],,,
pack out,,verb,,to take supplies or fencing materials to an isolated part of a farm or station by pack-horse or to transport goods by pack-horse off a station for sale or disposal.,[none],,,Rural,Farm Words,[none],,,
pack rape,,noun,,,[none],,,[none],,[none],,,
pack road,,noun,,,[none],,,[none],,[none],,,
pack shit,,phrase,,to be afraid,[none],,,[none],,[none],,,
pack team,,noun,,"a team of packhorses, used to transport stores, wood, musterers' provisions.",[none],,,Rural,Farm Words,[none],,,
pack up,,verb,,v.t. to pack sheep close together,,,,[none],,[none],,,
pack yard,,noun,1,"an area outside farm buildings, store or stable where provisions are packed on or off pack-horses.",[none],,,Rural,Farm Words,[none],,,
pack-bridge,,noun,,,,,,[none],,[none],,,
pack-liner,,noun,,the lining of a back-pack,[none],,,[none],,[none],,,
pack-saddle,,noun,,,,,,[none],,[none],,,
pack-team,,noun,,,,,,[none],,[none],,,
pack-track,,noun,,a track made for packing supplies (? by horse),,,,[none],,[none],,,
pack-track,,noun,1,a narrow track cut through bush or rock wide enough only to accommodate a pack-horse or pack-bullock.,[none],,,Rural,Farm Words,[none],horse-track,,
pack-track hut,,noun,,a rural hut used by mustering pack-horse teams and horseback travellers.,[none],,,Rural,,[none],,,
pack-trail,,noun,,,[none],,,[none],,[none],-,,
packbag,,noun,1,a saddlebag on a packhorse.,[none],,,Rural,Farm Words,[none],,,
packer,1,noun,,,,,,[none],,[none],,,
packer,1,noun,,one who earns his living by packing or is employed (by a station) to pack supplies,,,,[none],,[none],,,
packer,1,noun,2,,,,,[none],,[none],,,
packer,2,noun,,a wool packer,,,,[none],,[none],,,
packer,,noun,,,[none],,,[none],,[none],,,
packer,,noun,1,"1. a shearing shed worker who packs fleeces into bales 2. a person in charge of station pack-horse team 3. a person in charge of a mustering pack-train, setting up camp and often cooking.",[none],,,Rural,Farm Words,[none],packman,,
