Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
eel,,noun,2,,,,,[none],,[none],,,
eel,,noun,2,,,,,[none],,[none],,,
eel,,noun,2,,,,,[none],,[none],,,
eel,,noun,2,,,,,[none],,[none],,,
eel grass,,noun,,? grass-wrack on the mudflats of the seashore,[none],,,[none],,[none],,,
eel trap,,noun,,a hinaki (q.v.),[none],,,[none],,[none],,,
eel trout,,noun,,,[none],,,[none],,[none],-,,
eel-bob,,noun,,,,,,[none],,[none],,,
eel-bobbing,,noun,,,[none],,,[none],,[none],,,
eel-hawk,,noun,,,,,,[none],,[none],,,
eel-pa,,noun,,,,,,[none],,[none],,,
eel-station,,noun,,,,,,[none],,[none],,,
eel-weir,,noun,,,,,,[none],,[none],,,
eels' blanket,,noun,,<i>Ruppia spiralis</i>,,,,[none],,[none],,,
EEZ,,noun,,??Extra-territorial Economic Zone; dateline missing,,,,[none],,[none],,,"?chk NZ declared its EEZ in 1978, but there was no commercial interest in roughy till the joint venture Wesermunde in 1979 made large catches north of the Chathams."
effluent station,,noun,1,a depot for effluent from stock truck tanks.,[none],,,Rural,Farm Words,[none],,,
EFTS,,abbreviation,,equivalent full-time students,acronym,,,[none],,[none],,,
egg,2,noun,,"a fool (also eggroll), a stupid, incompetent person.",,,,[none],,[none],,,1981 Feb Avondale College (Auckland) Slang Words in Use (Goldie Brown Collection) egg
egg cap,,noun,,,[none],,,[none],,[none],,,
egg,1,noun,,a softie,,,,[none],,[none],,,
egg,3,noun,,a new business needing fostering,,,,[none],,[none],,,
egg fart,,noun,,,[none],,,[none],,[none],,,children's
egg floor,,noun,,"(formerly) a place where eggs were graded and packed under Egg Marketing Regulations; the licensed marketing agent appointed by the Poultry Board in all egg marketing areas, to receive, grade and distribute eggs to retailing outlets.",[none],historical,,[none],,[none],,,194? Blenheim and other towns
egg out,,verb,,,[none],,,[none],,[none],,,
egg-in-the-hat,,noun,,a children's game,[none],,,[none],,[none],,,
egg-laying skink,,noun,,"a skink unique in New Zealand for laying eggs rather than live young, and for its unusual habit of foraging under water.",[none],,,Environment,,[none],"Suter's skink, Diving skink",,"<i>Oligosoma suteri</i> aka Suter's skink, and aka Diving skink"
egg-shell blonde,,noun,,a bald man,[none],,,[none],,[none],,,ca1949 Havelock slang
eggbird,,noun,,(sooty) tern,[none],,,[none],,[none],,,
eggie,,noun,,,,,,[none],,[none],,,child marble players
eggroll,,noun,,,,,,[none],,[none],egg,,
Egmont cake,,noun,,,[none],,,[none],,[none],,,
Egmont cheese,,noun,,,[none],,,[none],,[none],,,
Egmont fern,,noun,,<i>Polystichum cystostegium</i>,[none],,,[none],,[none],,,(Contrast Taranaki fern.[get cit. JD ?]
Egna Brit,,noun,,shit,rhyming slang,,,[none],,[none],,,
egret,,noun,,"Various spp. of <i>Egretta</i>, usu. with distinguishing epithet esp. occas. white egret the white heron.",,,,[none],,[none],also heron,,
eh,,exclamation,2,"Modern uses of eh, usu. in Eng. contexts",,,,[none],,[none],,,
eh,,exclamation,2,"In NZ the general English interjectional interrogative particle often inviting assent (OED2 2. `Wasn't it lucky, eh?'), and possibly the interrogative use as a request for the repetition or explanation of something that has just been said (OED2 3 colloq. or vulgar `Eh? What's that, Sackville?), possibly reinforced in some areas by a use of the Maori interrogative n&emacr. produces a typical and frequent form: positive statement + particle eh? or eh! You're going to town, eh(?) J. Devanny Old Savage 1927 uses both the general English (negative) and the NZ (positive) use as part of her style (check pages 104 `aye'). Cf 1943 Bennett English in NZ 91 In the mild imperative with eh - as in `Give us a packet of cigarettes, eh' - it is tempting to see a reflexion of that egalitarianism that frequently strikes the visitor (who misses the respectful`sir').",,,,[none],,[none],,,Used at end of sentence ca1951 Plute Warren `In NZ Services overseas the [positive] eh? was often taken to be an Auckland characteristic.' 1981 Feb Avondale College (Auckland) Slang Words in Use (Goldie Brown Collection) eh or eh? (at end of sentence): n'est-ce pas? -->1981 Auckland Secondary Teachers College (Goldie Brown Collection) eh
Ehoa,,noun,,Maori (soldier),[none],,,[none],,[none],cf. Hori,,(WW1 obs) (HWO) Not so obsolete (DEH)
ehoa,,noun,,"Used in address `friend, mate' orig. and mainly among Maori, but extended to Eng. speakers as a term of familiar address chiefly among or between men, often to a person whose name is not known. Often joc. or contemptuously -->hee-haw.friend, mate",Maori,,,[none],,[none],e hoa ma,,1953 14 M A7 Thames DHS 11 EHOA (EHAU =AIRHORE) 1981 Feb Avondale College (Auckland) Slang Words in Use (Goldie Brown Collection) eh hoa: hey friend
ehouhounamu,,noun,,,,,,[none],,[none],,,Not in Williams: poss. a mishearing of ? e nanua pounamu.
eight,,noun,,Ellipt. for eight-ounce--> beer (glass).,,,,[none],,[none],,,Obs. -->ca1920 W.H.B. Orsman (post WW1)
eight and a bender,,phrase,,,,,,[none],,[none],,,(?WW2)
eight hours/eight-hour day,,noun,,"in reference to the duration of what was considered a fair working day within the context of the movement associated with Samuel Duncan Parnell, introduced into NZ c. 1840. Esp. eight-hour day, eight hours movement, eight hours rule. See also eight-hour man.",[none],,,[none],,[none],,,
eight o'clocker,,noun,,,[none],,,[none],,[none],,,
eight ounce,,noun,,"An eight-ounce beer, or its glass container",[none],,,[none],,[none],also eight.,,
eight penn'orth,,noun,,An eight ?week/?month prison sentence.,[none],,,[none],,[none],,,slang
eight-horse hat,,noun,,,[none],,,[none],,[none],,,
eight-hour man,,noun,,"A worker who is a clock-watcher, and puts his hours in uncooperatively.",[none],derogatory,,[none],,[none],,,
eight-stand,,noun,,,[none],,,[none],,[none],,,
eight-tooth,,adjective,,full-mouthed,[none],,,[none],,[none],age,,
eketera,,noun,,<i>Lepidium oleraceum</i>,,,,[none],,[none],,,
el cheapo,,adjective,,very inexpensive,[none],,,[none],,[none],,,
El Dorado,,noun,,"A poetic or touristic name for New Zealand, esp.after Zane Grey.",[none],,,[none],,[none],,,
El Lemon,,noun,,"the accident-prone Spanish-built interisland ferry, Aratere",[none],,,[none],,[none],,,
elastrator,,noun,1,a device for placing rubber rings on tails and the testicles of animals for the purposes of castration.,[none],,,Rural,Farm Words,[none],,,
elbow,,noun,,a pound of marijuana,[none],,,[none],,[none],,,
elder,,noun,,"A man [??person] of recognised authority in a Maori community, kaumatua.",,,,[none],,[none],,,
elder,,noun,2,tutu.,[none],,,[none],,[none],,,
elder,,noun,2,,[none],,,[none],,[none],,,
elder,,noun,2,"<i>Leycesteria formosa</i>, =Himalaya honeysuckle.",[none],,,[none],,[none],,,
Electoral Commission,,noun,,"a statutory body whose principal functions include the registration of political parties, supervising their compliance with the Electoral Act and educating the public on electoral matters.",[none],,,[none],,[none],,,the info below appears incorrect: see Representation Commission (and its website)
electoral roll,,noun,,a roll of the electors of an electoral district,[none],,,[none],,[none],,,"Jim Cameron writes: The British equivalent is <i>electoral register</i>. For each district there is a <i>main roll</i>, required to be published each year, and one or more <i>supplementary rolls</i>. In addition, a <i>composite roll</i> may be published. There are no corresponding British terms. (TD: in fact ODE gives electoral roll as the UK term '(also electoral register)')"
electorate,,noun,,"in NZ, the area represented by a member of parliament",[none],,,[none],,[none],,,
electric fence,,noun,,,[none],,,[none],,[none],,,
electric fence,,noun,,"an electrified or power fence [usually composed of light standards, treadins or pigtails, and energized wires. ]",[none],,,Rural,Farm Words,[none],,,in ODE with no label (TD)
electric fencing,,noun,1,"portable power fencing composed of light standards, pigtails or treadins and energized wire or tape.",[none],,,Rural,Farm Words,[none],,,
electric heater,,noun,,"Formerly usu. a bar-heater, with exposed elements, in Britain usu. called electric fire.",[none],,,[none],,[none],,,
electric puha,,noun,,marijuana,[none],,,[none],,[none],,,Frank Whelan (teacher) writes that he knew this phrase in Gisborne in 1965 and he dates this from going to University and finding it was not then to his knowledge used in Wellington
electric ray,,noun,,,[none],,,[none],,[none],ray,,
electric skate,,noun,,,[none],,,[none],,[none],,,
electric stove,,noun,,,[none],,,[none],,[none],,,Is this valid?
Electricorp,,noun,,Electricity Corporation,[none],,,[none],,[none],,,
electroluxing,,noun,,vacuum cleaning,[none],,,[none],,[none],"also lux, luxing",,
elegant wrasse,,noun,,,[none],,,[none],,[none],,,also Aust
elephant,,noun,,sea-elephant; elephant seal.,[none],,,[none],,[none],also seal,,also seal obs
elephant ear,,noun,2,a kind of whitebait,[none],,,[none],,[none],,,(West Coast) (pl.)
elephant ear,,noun,,"<i>Alocasia macrorrhiza</i> introduced arum, from size and shape of leaf.",[none],,,[none],,[none],,,
elephant,,noun,3,shortened form of elephantfish,,,,[none],,[none],,,
elephant fish,,noun,,"a large, ocean fish with a long trunk-like proboscis, common in NZ waters.",[none],,,[none],,[none],,,
elephant gun,,noun,,a large calibre anti-tank rifle.,[none],,,[none],,[none],,,WW2
elephant seal,,noun,,,[none],,,[none],,[none],also elephant,,
elephant shark,,noun,,,[none],,,[none],,[none],,,Not NZ specific; one ref
Elingamite,1,noun,,,[none],,,[none],,[none],,,
Elingamite weather,,noun,,foggy weather,[none],,,[none],,[none],,,
elite,,adjective,1,[of farm stud stock] that are high-producing pedigree.,[none],,,Rural,Farm Words,[none],,,
elk,,noun,,,,,,[none],,[none],,,[Get cits or ref. to introd.; HNZD def follows.]
Elle Black,,noun,,,[none],,,[none],,[none],,,
ELO,,abbreviation,,Earl of Liverpool's Own,[none],,,[none],,[none],,,
elongate dory,,noun,,,[none],,,[none],,[none],,,
Elytes,,noun,,new-chum diggers (phs `first diggers').,[none],,,[none],,[none],,,(pl.) (obs. nickname)
EMA,,abbreviation,,Employers and Manufacturers Association,[none],,,[none],,[none],,,
embushed,,adjective,,surrounded by bush.,,,,[none],,[none],,,
emergency,,noun,,"A person (esp. in team sports) ready to replace another in case of injury, etc.",,,,[none],,[none],,,
Emfat,,noun,,Ministry of Foreign Affairs and Trade,abbreviation,,,[none],,[none],also MFAT,/'emfat/,
emigrant,,noun,,"One who leaves another country (esp. Britain) to settle in New Zealand, esp. if assisted by subsidised passage money. See also assisted emigrant.",[none],,,[none],,[none],,,"Compare and contrast colonist, settler; immigrant..."
emigrant barracks,,noun,,,[none],,,[none],,[none],also emigration barracks.,,
emigrant,,adjective,,,[none],,,[none],,[none],,,
emigrant ship,,noun,,,[none],,,[none],,[none],,,
emigrant stove,,noun,,,[none],,,[none],,[none],,,
emigrant vessel,,noun,,,[none],,,[none],,[none],,,
emigrate,,verb,,To choose to leave a home country to settle in New Zealand. Cf also immigrate.,,,,[none],,[none],,,
emigration,,noun,,The leaving by choice of a home country to settle in New Zealand.,,,,[none],,[none],,,
emigration agent,,noun,,,[none],,,[none],,[none],,,
emigration barracks,,noun,,early (? 1849-ca1853) Cant. usage formodern `transit camp' (occas. sing.),[none],,,[none],,[none],also emigrant barracks,,
emigration commissioner,,noun,,,[none],,,[none],,[none],,,
emigration fever,,noun,,,[none],,,[none],,[none],,,
emotional harm reparation,,phrase,,,,,,[none],,[none],,,
emperor shag,,noun,,,[none],,,Environment,,[none],,,see note at rough-faced shag
Empire City,,noun,1,Wellington,[none],,,[none],,[none],,,
Empire City,,noun,2,Auckland,[none],,,[none],,[none],,,[Also applied to New York. cf OED2.]
Empire disease,,noun,,A racist attitude founded on colonial patronisation or hauteur.,[none],,,[none],,[none],,,
Empire ring,,noun,,,[none],,,[none],,[none],,,
Empire's Dairy Farm,,phrase,1,New Zealand [used mainly early C20.],[none],,,Rural,Farm Words,[none],,,
Empire's outlying farm,,phrase,,NZ,[none],historical,,[none],,[none],,,
Employers' Federation,,noun,,,[none],,,[none],,[none],,,
Employment Contracts Act,,noun,,,[none],,,[none],,[none],ECA,,
Employment Court,,noun,,"a court set up by the Employment Contracts Act 1991 with jurisdiction over contracts of employment and disputes between employer and employee, including appeals from the decisions of <i>Employment Tribunals</i>.",[none],,,[none],,[none],,,Jim Cameron writes: A pale wraith of the former <i>Arbitration Court</i>.
empty,,noun,,"In New Zealand esp. commercially and colloquially denoting an empty (liquor, esp. beer) bottle.",,,,[none],,[none],,,(often pl.)
empty,,noun,1,a cow not bearing an embryo.,[none],,,Rural,Farm Words,[none],,,
empty rate,,noun,1,the number of cows in a herd which have not conceived or have aborted a calf in a particular season.,[none],,,Rural,Farm Words,[none],,,
EMTR,,abbreviation,,effective marginal tax rate,,,,[none],,[none],,,
emu,,noun,,,,,,[none],,[none],,,CHECK Cruise JOURNAL: also check Dieffenbach.] =moa
emu parade,,noun,,,[none],,,[none],,[none],,,(secondary schoolchildren's)
emu-scratching,,noun,,"the punishment of picking up paper and rubbish from, or otherwise clearing, school grounds.",[none],,,[none],,[none],,,(primary schoolchildren's) c1951 Petone West School cf. emu parade
en suite,,noun,,a bathroom adjoining a (main) bedroom,[none],,,[none],,[none],,,in SOED as noun with no label; in ODE adj. & adv. only
enaki,,noun,,,,,,[none],,[none],inanga (inaka),,
encamp,,verb,,,[none],,,[none],,[none],camp v.,,
encroachment,,noun,,"private use of public land, the land so used",,,,[none],,[none],,,"OED [1523-1878] only in general sense, not this particular sense"
end check,,noun,,,[none],,,[none],,[none],,,
end of one's golden tethers,,phrase,,,[none],,,[none],,[none],,,"Play on ""end of the golden weather"""
end of the golden weather,,phrase,,[Transf. use of the title of Bruce Mason's monologue celebrating the end of NewZealand childhood innocence.],[none],,,[none],,[none],also golden weather,,New Zealandism
end of the penny section,,phrase,,the end of something (good) (a variant of end of the golden weather),[none],,,[none],,[none],penny section,,from tramways reference
endo,,noun,,,,,,[none],,[none],,,
