Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
narrow-leaved,,adjective,,"As a distinguishing epithet in names of plants see fern, adder's tongue; cassinia, celmisia, coprosma, hinehine; orchid, ===== .bd;hooded; lacebark, lawyer, linsaya, maire, nothop grass, oat tussock; oreobolus; cress; grass, brome, narrow-leaved; tussock, snow tussock; vetch; fer, polypody; snowberry, uncinia, willow herb.",,,,[none],,[none],,,
narrow-leaved cress,,noun,,,[none],,,[none],,[none],,,
narrow-leaved lacebark,,noun,,Hoheria sexstylosa,[none],,,[none],,[none],,,
narrow-leaved lawyer,,noun,,,[none],,,[none],,[none],,,
narrow-leaved maire,,noun,,,[none],,,[none],,[none],,,
nasal bot,,noun,,,[none],,,[none],,[none],,,
nasal enema,,noun,,,[none],,,[none],,[none],,,
nasal irrigation,,noun,,,[none],,,[none],,[none],,,
Nash,,noun,,a Dalmatian,[none],,,[none],,[none],,,
Nashi,1,noun,,Dalmatians,[none],,,[none],,[none],,,
nashi,,noun,,"an Asian pear-like fruit, alsonashi pear",[none],,,[none],,[none],,,"Although a pear, nashi are apple-shaped - perhaps this should go into the definition somewhere."
nassella,,noun,,"An originally South American tussock-forming grass, a troublesome weed especially in the South Island",[none],,,[none],,[none],"tussock, nassella, Nasella Tussock Board",,"tussock, nassella, Nasella Tussock Board nasella tussock. OED from 1909"
nassella,,noun,1,"an invasive tussocky grass, a native of Chile [well-established in New Zealand, particularly North Canterbury.]",[none],,,Rural,Farm Words,[none],,,
Nat,,noun,,,[none],,,[none],,[none],,,
Nat,,noun,,a National Party member,[none],,,[none],,[none],Nats,,Nats incorporates supporters as well as members
Nat Gould,,noun,,a class of NZ soldier in WWI,[none],,,[none],,[none],,,WWI humorous
NATFORT,,abbreviation,,Nationals for the Treaty,acronym,,,[none],,[none],,,
Nati,1,noun,,a strain of horses,[none],,,[none],,[none],,,
Nati,,noun,,,[none],,,[none],,[none],,,
national,,adjective,,NZ in various senses. a. Maori.,[none],,,[none],,[none],,,
National Airways Corporation,,noun,,"NAC, NZ's first national domestic airline",[none],,,[none],,[none],NAC,,
National Certificate of Educational Achievement,,noun,,,[none],,,[none],,[none],,,
National Continuance,,noun,,,,,,[none],,[none],Continuance,,
national death,,noun,,drowning,[none],,,[none],,[none],also New Zealand death.,,aka New Zealand death; drowning
national draught,,noun,1,billy tea.,[none],,,Rural,Farm Words,[none],,,
National,,noun,,the NZ National Party,[none],,,[none],,[none],,,
National Film Library,,noun,,,[none],,,[none],,[none],,,
National Film Unit,,noun,,,[none],,,[none],,[none],,,
National Government,,noun,,,[none],,,[none],,[none],,,
National Library,,noun,,the central state library,[none],,,[none],,[none],,,
National Mortgage Corporation,,noun,,,[none],historical,,[none],,[none],,,
National Orchestra,,noun,,,[none],,,[none],,[none],,,
National Park,,noun,,,[none],,,[none],,[none],,,
National Party,,noun,,a conservative NZ political party,[none],,,[none],,[none],,,
National Programme,,noun,,,[none],,,[none],,[none],,,
National Radio,,noun,,a state-owned non-commercial radio network,[none],,,[none],,[none],,,
National Roads Board,,noun,,,[none],historical,,[none],,[none],,,
national station,,noun,,,[none],,,[none],,[none],,,
National Super,,noun,,National Superannuation,abbreviation,informal,,[none],,[none],-,,
National Superannuation,,noun,,,[none],,,[none],,[none],,,some citations here belong with National Super q.v.
Nationalist,,adjective,,,[none],historical,,[none],,[none],,,
Nationalist,,noun,,,[none],historical,,[none],,[none],,,
Nationals,,noun,,"national championships, esp. in swimming, athletics etc.",[none],,,[none],,[none],,,
